id,instance,class_type,number_instance,all_number_instance,contains_code,only_special_characters
27354_out,"2 x 2 = 4
2 x 3 = 6
2 x 4 = 8
2 x 5 = 10
2 x 6 = 12
2 x 7 = 14
2 x 8 = 16
2 x 9 = 18
2 x 10 = 20

3 x 2 = 6
3 x 3 = 9
3 x 4 = 12
3 x 5 = 15
3 x 6 = 18
3 x 7 = 21
3 x 8 = 24
3 x 9 = 27
3 x 10 = 30

4 x 2 = 8
4 x 3 = 12
4 x 4 = 16
4 x 5 = 20
4 x 6 = 24
4 x 7 = 28
4 x 8 = 32
4 x 9 = 36
4 x 10 = 40

5 x 2 = 10
5 x 3 = 15
5 x 4 = 20
5 x 5 = 25
5 x 6 = 30
5 x 7 = 35
5 x 8 = 40
5 x 9 = 45
5 x 10 = 50

6 x 2 = 12
6 x 3 = 18
6 x 4 = 24
6 x 5 = 30
6 x 6 = 36
6 x 7 = 42
6 x 8 = 48
6 x 9 = 54
6 x 10 = 60

7 x 2 = 14
7 x 3 = 21
7 x 4 = 28
7 x 5 = 35
7 x 6 = 42
7 x 7 = 49
7 x 8 = 56
7 x 9 = 63
7 x 10 = 70

8 x 2 = 16
8 x 3 = 24
8 x 4 = 32
8 x 5 = 40
8 x 6 = 48
8 x 7 = 56
8 x 8 = 64
8 x 9 = 72
8 x 10 = 80

9 x 2 = 18
9 x 3 = 27
9 x 4 = 36
9 x 5 = 45
9 x 6 = 54
9 x 7 = 63
9 x 8 = 72
9 x 9 = 81
9 x 10 = 90

10 x 2 = 20
10 x 3 = 30
10 x 4 = 40
10 x 5 = 50
10 x 6 = 60
10 x 7 = 70
10 x 8 = 80
10 x 9 = 90
10 x 10 = 100",out,False,True,False,False
27407_out,"10, 20, 30, 40, 50, 60, 70, 80, 90, 100.",out,False,True,False,False
27412_out,5,out,False,True,False,False
27423_out,(800) 561-3524,out,False,True,False,False
27427_out,12,out,False,True,False,False
27442_out,6,out,False,True,False,False
27445_out,F = (C * 9/5) + 32,out,False,True,False,False
27562_out,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",out,True,True,False,False
27710_out,"-5, 1, 12, 38, 59",out,False,True,False,False
27769_out,32,out,False,True,False,False
27839_out,"1. 4298 1132 3456 4582 
2. 2345 4423 4489 1017 
3. 3421 8978 4021 4010",out,False,True,False,False
27902_out,0111111100101110101111000001010111110100110110011100100100100100100100100100100100100100100100100110100101010,out,False,True,False,False
27987_out,77,out,False,True,False,False
27997_out,"(-3, 4)",out,False,True,False,False
28001_out,22.5,out,False,True,False,False
28236_out,-4,out,False,True,False,False
28309_out,"[1, 5, 6, 9]",out,True,True,False,False
28337_out,7466503489,out,False,True,False,False
28373_out,11,out,False,True,False,False
28392_out,"[8, 4, 30]",out,True,True,False,False
28491_out,"9, 23, 28, 71",out,True,True,False,False
28570_out,99.00,out,False,True,False,False
28679_out,16x2 - 12x + 9.,out,True,True,False,False
28719_out,"-1, -2, -5, -9",out,False,True,False,False
28722_out,"6, 4, 3, 2, -1",out,False,True,False,False
28735_out,7,out,False,True,False,False
28821_out,35,out,False,True,False,False
28847_out,"1, 2, 3, 4, 5, 6, 7, 8, 9",out,True,True,False,False
28850_out,4,out,False,True,False,False
28904_out,x = 2,out,True,True,False,False
28954_out,81,out,False,True,False,False
29013_out,2,out,False,True,False,False
29041_out,99236,out,False,True,False,False
29043_out,45,out,False,True,False,False
29050_out,1.0,out,False,True,False,False
29055_out,5,out,False,True,False,False
29074_out,10,out,False,True,False,False
29103_out,.. / .- -- / .- .-. .. -. --. / - .... . / -- -.-- / -- . .- -. - / -- ..- -.-. .... .- -,out,False,True,False,False
29239_out,27,out,False,True,False,False
29241_out,10,out,False,True,False,False
29242_out,"[3, 45, 99, 2, 8, 6, 72]",out,True,True,False,False
29244_out,"[3, 4, 5, 9]",out,True,True,False,False
29277_out,3,out,False,True,False,False
29435_out,6x-3,out,True,True,False,False
29438_out,16,out,False,True,False,False
29650_out,f(x) = 3f(x - 1) + 2,out,False,True,False,False
29699_out,21,out,False,True,False,False
29771_out,C,out,False,True,False,False
29774_out,L,out,False,True,False,False
29791_out,3,out,False,True,False,False
29792_out,3,out,False,True,False,False
29793_out,2,out,False,True,False,False
29808_out,5,out,False,True,False,False
29846_out,"[1, 2, 4, 5, 6]",out,True,True,False,False
29861_out,"x = 5, y = -1",out,True,True,False,False
30091_out,64,out,False,True,False,False
30202_out,16.,out,False,True,False,False
30241_out,10000000.10110010.10100011.00110110,out,False,True,False,False
30262_out,3/5,out,False,True,False,False
30308_out,"5, 9, 12, 16",out,True,True,False,False
30338_out,7.7,out,False,True,False,False
30364_out,5,out,False,True,False,False
30473_out,"[2, 5, 9, 23, 128]",out,True,True,False,False
30479_out,60,out,False,True,False,False
30483_out,x = 10,out,True,True,False,False
30522_out,"225, 238, 440",out,True,True,False,False
30524_out,3.67,out,False,True,False,False
30555_out,-x - 3y = -11y.,out,True,True,False,False
30563_out,1,out,False,True,False,False
30678_out,4,out,False,True,False,False
30711_out,"[3, 4]",out,True,True,False,False
30714_out,F,out,False,True,False,False
30755_out,"-45, -7, 1, 22, 64",out,False,True,False,False
30757_out,"57, 65, 73",out,True,True,False,False
30816_out,5x + 6z = 8 + 2y,out,True,True,False,False
30830_out,"7x = 21 - 14
7x = 7",out,True,True,False,False
30863_out,"[14, 32, 50, 68]",out,True,True,False,False
30865_out,-50,out,False,True,False,False
30891_out,"1, 1, 2, 3, 5, 8, 13, 21, 34, 55, 89, 100",out,True,True,False,False
30903_out,0.77777...,out,False,True,False,False
30947_out,5/5,out,False,True,False,False
31122_out,5.1429,out,False,True,False,False
31198_out,51,out,False,True,False,False
31211_out,5,out,False,True,False,False
31316_out,1,out,False,True,False,False
31342_out,"3, 5, 8, 9",out,True,True,False,False
31351_out,2,out,False,True,False,False
31365_out,"[2, 3, 4, 5, 7]",out,True,True,False,False
31434_out,78125,out,False,True,False,False
31493_out,0,out,False,True,False,False
31532_out,58 52 40 26,out,False,True,False,False
31575_out,"-4, 0, 5, 81",out,False,True,False,False
31594_out,-1,out,False,True,False,False
31705_out,f(-5) = 25,out,False,True,False,False
31828_out,9.25,out,False,True,False,False
31833_out,40320,out,False,True,False,False
31834_out,-3,out,False,True,False,False
31840_out,6.4,out,False,True,False,False
31912_out,96,out,False,True,False,False
31915_out,17,out,False,True,False,False
31918_out,-1,out,False,True,False,False
31920_out,1,out,False,True,False,False
31948_out,10,out,False,True,False,False
31949_out,"11,851,252,742",out,True,True,False,False
31950_out,A,out,False,True,False,False
31952_out,8,out,False,True,False,False
31962_out,31.6227766016838,out,False,True,False,False
31964_out,"[1, 4, 5]",out,True,True,False,False
31966_out,18,out,False,True,False,False
31999_out,48.667,out,False,True,False,False
32160_out,24,out,False,True,False,False
32274_out,21,out,False,True,False,False
32353_out,33,out,False,True,False,False
32357_out,5x+y=-2,out,True,True,False,False
32362_out,"[1, 2, 3, 4, 5]",out,True,True,False,False
32423_out,C D D D D D D D D D D E E C C C C C C C C C C D D D D D D D D D E E.,out,False,True,False,False
32571_out,"9, 7, 3",out,True,True,False,False
32642_out,D,out,False,True,False,False
32663_out,844,out,False,True,False,False
32729_out,6-3-10-5-16-8-4-2-1,out,False,True,False,False
32747_out,12345,out,False,True,False,False
32863_out,"5, 4, 3, 2, 1",out,True,True,False,False
32892_out,42,out,False,True,False,False
32945_out,x = 1.,out,True,True,False,False
32952_out,5 x 3 = 15,out,False,True,False,False
32968_out,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",out,True,True,False,False
32999_out,n = 5,out,False,True,False,False
33008_out,11,out,False,True,False,False
33142_out,3x - 3 = 3 * 4 - 3 = 12.,out,True,True,False,False
33146_out,x = 8.,out,True,True,False,False
33234_out,8,out,False,True,False,False
33308_out,a * b + (x - a) * b = 8,out,False,True,False,False
33398_out,12,out,False,True,False,False
33426_out,26.33,out,False,True,False,False
33521_out,6.,out,False,True,False,False
33529_out,"13, 21, 34",out,True,True,False,False
33530_out,90,out,False,True,False,False
33541_out,1,out,False,True,False,False
33568_out,3*(7 + 4) = 35,out,False,True,False,False
33605_out,"-3, 0, 7, 39, 100",out,False,True,False,False
33655_out,2 x 2 x 2 x 2 x 2 x 3.,out,False,True,False,False
33722_out,1,out,False,True,False,False
33724_out,12,out,False,True,False,False
33857_out,"8462735194
5267357841
1948571 236
7 62594381
3458129793
6157839462
6194382571
8195486372
2973146583",out,False,True,False,False
33860_out,1/3,out,False,True,False,False
33912_out,14,out,False,True,False,False
33968_out,9,out,False,True,False,False
34011_out,7,out,False,True,False,False
34027_out,4.888 = 24444/500,out,False,True,False,False
34115_out,17,out,False,True,False,False
34231_out,x = (6-3y)/2,out,True,True,False,False
34673_out,5321,out,False,True,False,False
34687_out,1,out,False,True,False,False
34689_out,(909) 456-1234,out,False,True,False,False
34692_out,12,out,False,True,False,False
34773_out,x = 4,out,True,True,False,False
34809_out,C-E-G,out,False,True,False,False
34908_out,5,out,False,True,False,False
35037_out,2,out,False,True,False,False
35040_out,1,out,False,True,False,False
35101_out,6/5.,out,False,True,False,False
35108_out,45.6,out,False,True,False,False
35129_out,"[2, 3, 4, 5, 6, 7]",out,True,True,False,False
35214_out,D + E = F,out,False,True,False,False
35334_out,26.,out,False,True,False,False
35417_out,M-e-s-m-e-r-i-z-i-n-g,out,False,True,False,False
35418_out,"1, 1, 2, 3, 5, 8, 13, 21, 34...",out,False,True,False,False
35436_out,181,out,False,True,False,False
35445_out,1111101000,out,False,True,False,False
35447_out,15,out,False,True,False,False
35453_out,"8, 5, 2, 1",out,True,True,False,False
35485_out,y = 3x + 7,out,True,True,False,False
35587_out,"[27, 5, 3, 1, -3]",out,False,True,False,False
35603_out,"3 * 4 * 5 * 6 * 7 * 8 * 9 = 5,040",out,False,True,False,False
35606_out,"[3, 4, 5]",out,True,True,False,False
35619_out,11,out,False,True,False,False
35772_out,3628800,out,False,True,False,False
35774_out,17,out,False,True,False,False
35883_out,1345,out,False,True,False,False
35893_out,3,out,False,True,False,False
36009_out,0.222...,out,False,True,False,False
36043_out,"4, 3, 5, 8, 9",out,True,True,False,False
36059_out,"2, 3, 5, 7, 11, 13, 17",out,True,True,False,False
36060_out,401,out,False,True,False,False
36129_out,A-R-T-I-F-I-C-I-A-L I-N-T-E-L-L-I-G-E-N-C-E,out,False,True,False,False
36139_out,8,out,False,True,False,False
36167_out,810101,out,False,True,False,False
36169_out,"[1, 2, 3, 4, 5, 6, 7, 8]",out,True,True,False,False
36274_out,"6, 8, 10, 1.",out,False,True,False,False
36302_out,14,out,False,True,False,False
36459_out,"2, 3, 5, 7",out,True,True,False,False
36462_out,x + 2 = 4,out,False,True,False,False
36622_out,6,out,False,True,False,False
36654_out,15*10 = 150,out,True,True,False,False
36656_out,"2, 3, 5",out,True,True,False,False
36675_out,0 3,out,False,True,False,False
36702_out,30,out,False,True,False,False
36703_out,1,out,False,True,False,False
36705_out,2,out,False,True,False,False
36709_out,4,out,False,True,False,False
36728_out,15,out,False,True,False,False
36780_out,105,out,False,True,False,False
36882_out,0.86602540430,out,False,True,False,False
36888_out,32,out,False,True,False,False
36892_out,2,out,False,True,False,False
36911_out,6,out,False,True,False,False
36916_out,5,out,False,True,False,False
36921_out,11,out,False,True,False,False
36922_out,13,out,False,True,False,False
36926_out,85,out,False,True,False,False
37028_out,2,out,False,True,False,False
37133_out,3,out,False,True,False,False
37307_out,73,out,False,True,False,False
37321_out,"6 5 2 
0 7 4 
3 8 9",out,False,True,False,False
37371_out,"1. 3 x 7 = 21
2. 7 x 10 = 70
3. 3 x 10 = 30
4. 7 x 3 = 21",out,False,True,False,False
37417_out,0,out,False,True,False,False
37457_out,x = 2,out,True,True,False,False
37608_out,22,out,False,True,False,False
37620_out,7,out,False,True,False,False
37636_out,0,out,False,True,False,False
37640_out,2,out,False,True,False,False
37794_out,"[3, 6, 9, 12]",out,True,True,False,False
37882_out,Y = 1.2,out,True,True,False,False
37998_out,3 x 4 + 5 = 17,out,False,True,False,False
38036_out,6,out,False,True,False,False
38076_out,9,out,False,True,False,False
38163_out,"16, 30, 38",out,True,True,False,False
38277_out,2,out,False,True,False,False
38409_out,"A, G, C, E.",out,False,True,False,False
38424_out,15/4,out,False,True,False,False
38447_out,6,out,False,True,False,False
38783_out,21,out,False,True,False,False
38868_out,10,out,False,True,False,False
38870_out,2.5714285714285716,out,False,True,False,False
38882_out,"047, 1558",out,True,True,False,False
38896_out,10,out,False,True,False,False
38900_out,"[-2, 30, 20, 10]",out,False,True,False,False
39068_out,7,out,False,True,False,False
39182_out,2,out,False,True,False,False
39255_out,2,out,False,True,False,False
39258_out,25,out,False,True,False,False
39302_out,"4x1 = 4
4x2 = 8
4x3 = 12
4x4 = 16
4x5 = 20
4x6 = 24
4x7 = 28
4x8 = 32
4x9 = 36
4x10 = 40",out,True,True,False,False
39353_out,37546,out,False,True,False,False
39411_out,98,out,False,True,False,False
39543_out,a,out,False,True,False,False
39544_out,8,out,False,True,False,False
39715_out,"[3, 4, 6, 7, 8, 10]",out,True,True,False,False
39742_out,x + y + z = 8,out,False,True,False,False
39802_out,"13, 16, 19",out,True,True,False,False
39908_out,"5, 11, 15, 22, 59",out,True,True,False,False
39943_out,x = 3,out,True,True,False,False
39977_out,"[0, 0, 0, 1, 2, 3]",out,True,True,False,False
40001_out,22.3,out,False,True,False,False
40002_out,0.5714285714285714,out,False,True,False,False
40035_out,3x - 1 = 4,out,True,True,False,False
40096_out,32,out,False,True,False,False
40110_out,x = 5,out,True,True,False,False
40224_out,"2, 4, 3, 5.",out,False,True,False,False
40233_out,R-E-C-E-I-V-E,out,False,True,False,False
40395_out,"9.6, 0, -13.4",out,False,True,False,False
40452_out,Q,out,False,True,False,False
40492_out,3,out,False,True,False,False
40548_out,770,out,False,True,False,False
40614_out,"A, G, M, X",out,False,True,False,False
40635_out,H2O,out,False,True,False,False
40639_out,"5x = 17 - 2
x = 15/5
x = 3",out,True,True,False,False
40713_out,"-3999, -2e6",out,False,True,False,False
40722_out,2 + 2 + 2 = 6,out,False,True,False,False
40753_out,"[1, 3, 4, 5, 8]",out,True,True,False,False
40880_out,x = 6,out,True,True,False,False
40900_out,47,out,False,True,False,False
40934_out,5,out,False,True,False,False
40991_out,x = 2,out,True,True,False,False
41015_out,"10, 8, 6, 2",out,True,True,False,False
41157_out,120,out,False,True,False,False
41187_out,Q-U-E-R-U-L-O-U-S.,out,False,True,False,False
41336_out,"111, 229, 294, 373, 462, 591, 600, 721, 830, 985.",out,False,True,False,False
41345_out,"11, 12, 64, 87, 95",out,True,True,False,False
41410_out,3,out,False,True,False,False
41411_out,4,out,False,True,False,False
41412_out,1,out,False,True,False,False
41488_out,"[12, 17, 23, 32, 45, 56, 87]",out,True,True,False,False
41502_out,3 + 5 + (7 - 8) + 1 = 16,out,False,True,False,False
41554_out,3.83,out,False,True,False,False
41716_out,18,out,False,True,False,False
41725_out,2 * 3 + 3,out,False,True,False,False
41773_out,298.15K,out,False,True,False,False
41814_out,"-z + 5y + 3x = 9
3x - 4z + 5y = 9
5y - 4z + 3x = 9",out,True,True,False,False
41916_out,O(n),out,False,True,False,False
42033_out,32,out,False,True,False,False
42127_out,"3, 4, 5, 6, 7",out,True,True,False,False
42225_out,97,out,False,True,False,False
42304_out,"1, 4, 7, 9, 10",out,True,True,False,False
42411_out,"-12,0.004,0.03,60",out,False,True,False,False
42421_out,"9, 5, 2",out,True,True,False,False
42492_out,49,out,False,True,False,False
42665_out,0A0C0A0D0E0M0I00P0R00G0R0A00M,out,False,True,False,False
42668_out,"[3, 4, 5, 6, 8, 9, 11, 12]",out,True,True,False,False
42682_out,9.43,out,False,True,False,False
42683_out,6,out,False,True,False,False
42684_out,11100,out,False,True,False,False
42702_out,4,out,False,True,False,False
42888_out,4,out,False,True,False,False
42980_out,6,out,False,True,False,False
43066_out,216,out,False,True,False,False
43102_out,5,out,False,True,False,False
43198_out,2,out,False,True,False,False
43205_out,g734t5,out,False,True,False,False
43285_out,3,out,False,True,False,False
43289_out,"2, 4, 6",out,True,True,False,False
43297_out,3,out,False,True,False,False
43299_out,s,out,False,True,False,False
43334_out,(123) 456-7890,out,False,True,False,False
43374_out,3,out,False,True,False,False
43376_out,1/2,out,False,True,False,False
43409_out,75,out,False,True,False,False
43462_out,"67,054,000",out,True,True,False,False
43543_out,S,out,False,True,False,False
43547_out,5.06667,out,False,True,False,False
43548_out,19,out,False,True,False,False
43571_out,1788.,out,False,True,False,False
43626_out,C  D  E  F  G  A  B  C,out,False,True,False,False
43636_out,y = 2x + 1,out,True,True,False,False
43661_out,5,out,False,True,False,False
43662_out,x = 258,out,True,True,False,False
43740_out,2 + 5 * 4 = 22,out,False,True,False,False
43755_out,12975,out,False,True,False,False
43829_out,.........................,out,False,True,False,True
43849_out,"[7, 5, 1, 9]",out,True,True,False,False
43934_out,37.4,out,False,True,False,False
43956_out,17.,out,False,True,False,False
43972_out,31,out,False,True,False,False
43978_out,7.,out,False,True,False,False
44114_out,1,out,False,True,False,False
44124_out,(1 + 9) * (1 x 9) = 10.,out,False,True,False,False
44140_out,2,out,False,True,False,False
44158_out,H2O,out,False,True,False,False
44214_out,8,out,False,True,False,False
44226_out,"7, 5, 1, -4",out,False,True,False,False
44386_out,6,out,False,True,False,False
44443_out,"1, 3, 5, 6.",out,False,True,False,False
44457_out,"7 + 8 = 15, 3 + 4 + 8 = 15, 9 x (1 + 2/3) = 15",out,False,True,False,False
44576_out,1,out,False,True,False,False
44623_out,"[5, 9, 11]",out,True,True,False,False
44683_out,5,out,False,True,False,False
44813_out,"15
9
8
4
0",out,False,True,False,False
44814_out,"[4, 6, 7, 8, 12]",out,True,True,False,False
44816_out,19.67,out,False,True,False,False
45026_out,11111,out,False,True,False,False
45044_out,X + Y / Z + W = 0.,out,False,True,False,False
45123_out,"[10, 8, 5, 3, 1]",out,True,True,False,False
45246_out,1111101000,out,False,True,False,False
45302_out,12,out,False,True,False,False
45338_out,2,out,False,True,False,False
45501_out,"X = 1
Y = 5
Z = 10",out,True,True,False,False
45502_out,17 / 4 = 4.25,out,False,True,False,False
45574_out,5.4,out,False,True,False,False
45584_out,0,out,False,True,False,False
45665_out,6 + 7 = 13,out,False,True,False,False
45683_out,6,out,False,True,False,False
45775_out,x = 2 * y,out,True,True,False,False
45776_out,y = 4x - 12,out,True,True,False,False
45804_out,"[1, 2, 3, 5, 7]",out,True,True,False,False
45819_out,11,out,False,True,False,False
45820_out,a,out,False,True,False,False
45824_out,2.5,out,False,True,False,False
46105_out,5,out,False,True,False,False
46136_out,18.,out,False,True,False,False
46172_out,"[[19, 22], [43, 50]]",out,True,True,False,False
46206_out,"[3, 7, 8, 6, 4]",out,True,True,False,False
46207_out,9,out,False,True,False,False
46212_out,29.5,out,False,True,False,False
46257_out,25.,out,False,True,False,False
46303_out,"4 + 5 = 9
4 - 5 = -1
4 x 5 = 20
4 / 5 = 0.8",out,False,True,False,False
46457_out,"[1, 4, 5, 6, 7]",out,True,True,False,False
46460_out,"[4, 2, 0, 5, 1, 3]",out,True,True,False,False
46461_out,147,out,False,True,False,False
46506_out,7,out,False,True,False,False
46544_out,"15, 7, 3",out,True,True,False,False
46616_out,"2, 3, 5, 7",out,True,True,False,False
46658_out,"[1, 3, 4, 5, 6, 7, 9]",out,True,True,False,False
46675_out,"A=11, B=12, C=13, D=14, E=15, F=16, G=17, H=18, I=19, J=20, K=21, L=22, M=23, N=24, O=25, P=26, Q=27, R=28, S=29, T=30, U=31, V=32, W=33, X=34, Y=35, Z=36",out,True,True,False,False
46683_out,x = 5 - 2y,out,True,True,False,False
46703_out,448,out,False,True,False,False
46769_out,45.46,out,False,True,False,False
46813_out,0,out,False,True,False,False
46876_out,e,out,False,True,False,False
47020_out,"[-102, 10, 45, 3400]",out,False,True,False,False
47053_out,0 / 0,out,False,True,False,False
47176_out,"[1, 3, 5, 7, 11]",out,True,True,False,False
47285_out,0.98,out,False,True,False,False
47289_out,60,out,False,True,False,False
47325_out,"[15, 42, 89, 93, 28, 64, 23, 81, 11, 52]",out,True,True,False,False
47334_out,"1) 6 x 5 
2) 4 x 12 
3) 9 x 3 
4) 7 x 8 
5) 8 x 9",out,False,True,False,False
47376_out,84,out,False,True,False,False
47403_out,"2, 3, 10, 11",out,True,True,False,False
47457_out,3a + 6b = 0,out,False,True,False,False
47470_out,15,out,False,True,False,False
47538_out,F = m * g,out,False,True,False,False
47551_out,198,out,False,True,False,False
47598_out,40,out,False,True,False,False
47625_out,(244) 890-4578,out,False,True,False,False
47674_out,"2, 4, 5, 8",out,True,True,False,False
47713_out,"a = 3, b = 4, c = 5",out,False,True,False,False
47814_out,9,out,False,True,False,False
47903_out,8.4,out,False,True,False,False
47912_out,"[10, 8, 7, 4]",out,True,True,False,False
47919_out,0,out,False,True,False,False
47989_out,"P L E A P P L
A N A N A B A
N G O O E A N
A M G O A D R
S A N A N A",out,False,True,False,False
47993_out,1,out,False,True,False,False
48046_out,x + (x + 1) + (x + 2) = 18,out,False,True,False,False
48158_out,6561,out,False,True,False,False
48183_out,"[6, 5, 8, 3, 1]",out,True,True,False,False
48258_out,-12,out,False,True,False,False
48316_out,"79, 83, 89, 97, 101, 103, 107, 109, 113, 127, 131, 137, 139, 149",out,True,True,False,False
48448_out,"T,h,i,s,i,s,a,s,t,r,i,n,g,t,o,r,e,f,o,r,m,a,t",out,False,True,False,False
48503_out,"1 2  3  4  5  6  7  8  9  10
2 4  6  8  10 12 14 16 18 20
3 6  9  12 15 18 21 24 27 30
4 8  12 16 20 24 28 32 36 40
5 10 15 20 25 30 35 40 45 50
6 12 18 24 30 36 42 48 54 60
7 14 21 28 35 42 49 56 63 70
8 16 24 32 40 48 56 64 72 80
9 18 27 36 45 54 63 72 81 90
10 20 30 40 50 60 70 80 90 100",out,False,True,False,False
48645_out,6,out,False,True,False,False
48807_out,2x(2x + 1) - 4,out,True,True,False,False
48846_out,A = 2S2,out,False,True,False,False
48929_out,"10
9
8
7
6
5
4
3
2
1",out,False,True,False,False
48930_out,0x96,out,True,True,False,False
48958_out,x = 10 - 4 = 6,out,True,True,False,False
48960_out,55,out,False,True,False,False
48964_out,280,out,False,True,False,False
49053_out,5,out,False,True,False,False
49055_out,1 3 9,out,False,True,False,False
49074_out,"1939, 1950, 1966, 1971",out,True,True,False,False
49115_out,50 m/s,out,False,True,False,False
49161_out,"3, 2, 1, 0",out,True,True,False,False
49169_out,"1, 5, 9, 11, 17.",out,False,True,False,False
49170_out,9.,out,False,True,False,False
49180_out,x = 8,out,True,True,False,False
49247_out,4,out,False,True,False,False
49280_out,"0,1,2,5,7,8,9,10,11,13",out,True,True,False,False
49374_out,"2, 12, 8, 6, a, 5, 9, 11",out,False,True,False,False
49385_out,1,out,False,True,False,False
49483_out,"1. 2x + 4 = 20 
2. 4x + 6y = 18
3. 2x + 3y = 15
4. 4x + y = 16
5. 5x - 3y = 7",out,True,True,False,False
49560_out,"6, 8, 10, 12, 14, 16, 18, 20, 22, 24,...",out,False,True,False,False
49575_out,16,out,False,True,False,False
49580_out,5 + 5 = 10,out,False,True,False,False
49658_out,3,out,False,True,False,False
49734_out,51.,out,False,True,False,False
49815_out,3.1415926535.,out,False,True,False,False
49818_out,"4x + 6 = 10

4x = 10 - 6

4x = 4

x = 1",out,True,True,False,False
49957_out,15,out,False,True,False,False
50067_out,25,out,False,True,False,False
50069_out,4,out,False,True,False,False
50070_out,"A, a",out,False,True,False,False
50144_out,x = 5,out,True,True,False,False
50153_out,"1, 3, 5, 8, 9",out,True,True,False,False
50224_out,4/9,out,False,True,False,False
50260_out,2.,out,False,True,False,False
50294_out,6 - 4 = 2.,out,False,True,False,False
50296_out,X = 2Y + 4,out,True,True,False,False
50325_out,-1,out,False,True,False,False
50366_out,16554,out,False,True,False,False
50391_out,4,out,False,True,False,False
50440_out,4,out,False,True,False,False
50515_out,35,out,False,True,False,False
50540_out,14.,out,False,True,False,False
50548_out,16,out,False,True,False,False
50557_out,2638.,out,False,True,False,False
50655_out,5.,out,False,True,False,False
50765_out,W8J8U.,out,False,True,False,False
50883_out,11 * 21 + 84 = 233,out,False,True,False,False
50903_out,1010111,out,False,True,False,False
50933_out,D,out,False,True,False,False
51030_out,"3, 2, 7, 6",out,True,True,False,False
51033_out,21,out,False,True,False,False
51034_out,60 m3,out,False,True,False,False
51036_out,7,out,False,True,False,False
51063_out,9,out,False,True,False,False
51117_out,9,out,False,True,False,False
51126_out,28,out,False,True,False,False
51243_out,A4 B4 D4 E4 G4 A4 B4 D4 E4 G4 A4 D4 E4 F4 A4 B4 D4 E4 G4 A4 B4 D4 E4 G4 A4.,out,False,True,False,False
51263_out,"1, 4, 9, 16, 25",out,True,True,False,False
51268_out,2+2 = 4,out,True,True,False,False
51272_out,-100 + 150 = 50,out,False,True,False,False
51318_out,"386, 98",out,True,True,False,False
51436_out,13,out,False,True,False,False
51445_out,3.0,out,False,True,False,False
51467_out,14,out,False,True,False,False
51584_out,3/8,out,False,True,False,False
51587_out,1,out,False,True,False,False
51700_out,"1/9, 2/3, 7/12",out,False,True,False,False
51705_out,"k, l, m, n, o",out,False,True,False,False
