ID,ORIGINAL,TOKENS_EST_ID,TOKENS_EST_ORIGINAL,TOTAL_TOKENS,FIGURATIVO,REESCRITO,RESULTADO
6329Q1,"A pessoa média perde aproximadamente 0,5 kg de suor durante o banho de sauna.",,,,banho de sauna,uso da sauna,"A pessoa média perde aproximadamente 0,5 kg de suor durante o uso da sauna."
6329Q1,"A exposição aguda ao calor também induz um aumento transitório no volume plasmático geral para mitigar a diminuição do volume sanguíneo central. Esse aumento no volume plasmático não só fornece uma fonte de reserva de fluido para a transpiração, mas também age como a água no radiador de um carro, resfriando o corpo para evitar aumentos rápidos na temperatura corporal central e promovendo a tolerância ao calor...",,,,age como a água no radiador de um carro,tem um efeito de resfriamento similar,"A exposição aguda ao calor também induz um aumento transitório no volume plasmático geral para mitigar a diminuição do volume sanguíneo central. Esse aumento no volume plasmático não só fornece uma fonte de reserva de fluido para a transpiração, mas também tem um efeito de resfriamento similar, resfriando o corpo para evitar aumentos rápidos na temperatura corporal central e promovendo a tolerância ao calor..."
7044Q1,"Qual das seguintes opções ilustra corretamente por que o preço (P) é igual à receita marginal (RM) sob competição perfeita, e por que o preço (P) é maior que a receita marginal sob monopólio ou competição imperfeita? I. RM = P = demanda na função horizontal para competição perfeita. II. P > RM como funções de declive descendente para competição imperfeita. III. Demanda e Preço são representados como uma função vertical para competição imperfeita.",,,,função horizontal,curva horizontal,"Qual das seguintes opções ilustra corretamente por que o preço (P) é igual à receita marginal (RM) sob competição perfeita, e por que o preço (P) é maior que a receita marginal sob monopólio ou competição imperfeita? I. RM = P = demanda na curva horizontal para competição perfeita. II. P > RM como funções de declive descendente para competição imperfeita. III. Demanda e Preço são representados como uma função vertical para competição imperfeita."
7044Q1,"Qual das seguintes opções ilustra corretamente por que o preço (P) é igual à receita marginal (RM) sob competição perfeita, e por que o preço (P) é maior que a receita marginal sob monopólio ou competição imperfeita? I. RM = P = demanda na função horizontal para competição perfeita. II. P > RM como funções de declive descendente para competição imperfeita. III. Demanda e Preço são representados como uma função vertical para competição imperfeita.",,,,funções de declive descendente,curvas com inclinação negativa,"Qual das seguintes opções ilustra corretamente por que o preço (P) é igual à receita marginal (RM) sob competição perfeita, e por que o preço (P) é maior que a receita marginal sob monopólio ou competição imperfeita? I. RM = P = demanda na função horizontal para competição perfeita. II. P > RM como curvas com inclinação negativa para competição imperfeita. III. Demanda e Preço são representados como uma função vertical para competição imperfeita."
9140Q1,"Na nevasca de 88, uma fazendeira foi forçada a lançar fardos de feno de um avião para alimentar seu gado.",,,,lançar fardos de feno de um avião,soltar fardos de feno de um avião,"Na nevasca de 88, uma fazendeira foi forçada a soltar fardos de feno de um avião para alimentar seu gado."
9140Q1,Ela queria que os fardos de feno pousassem $30 \\mathrm{~m}$ atrás do gado para não atingi-lo.,,,,pousassem $30 \\mathrm{~m}$ atrás do gado para não atingi-lo,caíssem $30 \\mathrm{~m}$ atrás do gado para evitar atingi-lo,Ela queria que os fardos de feno caíssem $30 \\mathrm{~m}$ atrás do gado para evitar atingi-lo.
9142Q1,Torres de tiro eram populares nos séculos XVIII e XIX para jogar chumbo derretido em torres altas para formar esferas para balas.,,,,jogar chumbo derretido em torres altas para formar esferas para balas,derramar chumbo derretido de torres altas para formar esferas que seriam usadas como balas,Torres de tiro eram populares nos séculos XVIII e XIX para derramar chumbo derretido de torres altas para formar esferas que seriam usadas como balas.
9142Q1,O chumbo solidificou ao cair e frequentemente caiu na água para resfriar as balas de chumbo.,,,,caiu na água para resfriar as balas de chumbo,foi colocado na água para resfriar as balas de chumbo,O chumbo solidificou ao cair e frequentemente foi colocado na água para resfriar as balas de chumbo.
1650C1,nem o fardo da produção nem o fardo da persuasão.,,,,fardo da produção,ônus da produção,nem o ônus da produção nem o fardo da persuasão.
1650C1,nem o fardo da produção nem o fardo da persuasão.,,,,fardo da persuasão,ônus da prova,nem o ônus da produção nem o ônus da prova.
8791Q1,Lisa é dona de um pequeno negócio. Houve um prejuízo de $ 14 na segunda-feira e um lucro de $ 18 na terça-feira. Na quarta-feira houve um prejuízo de $ 6 e na quinta-feira houve um lucro de $ 7. Encontre o lucro ou prejuízo total.,,,,um prejuízo de $ 14,uma perda de $ 14,Lisa é dona de um pequeno negócio. Houve uma perda de $ 14 na segunda-feira e um lucro de $ 18 na terça-feira. Na quarta-feira houve uma perda de $ 6 e na quinta-feira houve um lucro de $ 7. Encontre o lucro ou prejuízo total.
8791Q1,Lisa é dona de um pequeno negócio. Houve um prejuízo de $ 14 na segunda-feira e um lucro de $ 18 na terça-feira. Na quarta-feira houve um prejuízo de $ 6 e na quinta-feira houve um lucro de $ 7. Encontre o lucro ou prejuízo total.,,,,um lucro de $ 18,um ganho de $ 18,Lisa é dona de um pequeno negócio. Houve uma perda de $ 14 na segunda-feira e um ganho de $ 18 na terça-feira. Na quarta-feira houve uma perda de $ 6 e na quinta-feira houve um ganho de $ 7. Encontre o lucro ou prejuízo total.
8791Q1,Lisa é dona de um pequeno negócio. Houve um prejuízo de $ 14 na segunda-feira e um lucro de $ 18 na terça-feira. Na quarta-feira houve um prejuízo de $ 6 e na quinta-feira houve um lucro de $ 7. Encontre o lucro ou prejuízo total.,,,,um prejuízo de $ 6,uma perda de $ 6,Lisa é dona de um pequeno negócio. Houve uma perda de $ 14 na segunda-feira e um ganho de $ 18 na terça-feira. Na quarta-feira houve uma perda de $ 6 e na quinta-feira houve um ganho de $ 7. Encontre o lucro ou prejuízo total.
8791Q1,Lisa é dona de um pequeno negócio. Houve um prejuízo de $ 14 na segunda-feira e um lucro de $ 18 na terça-feira. Na quarta-feira houve um prejuízo de $ 6 e na quinta-feira houve um lucro de $ 7. Encontre o lucro ou prejuízo total.,,,,um lucro de $ 7,um ganho de $ 7,Lisa é dona de um pequeno negócio. Houve uma perda de $ 14 na segunda-feira e um ganho de $ 18 na terça-feira. Na quarta-feira houve uma perda de $ 6 e na quinta-feira houve um ganho de $ 7. Encontre o lucro ou prejuízo total.
3580C2,"(a) A força da ligação é duplicada, (b) A força da ligação permanece a mesma, (c) A força da ligação é diminuída por um fator de 2, (d) A força da ligação é reduzida pela metade",,,,A força da ligação é duplicada,A força da ligação é multiplicada por dois,"(a) A força da ligação é multiplicada por dois, (b) A força da ligação permanece a mesma, (c) A força da ligação é diminuída por um fator de 2, (d) A força da ligação é reduzida pela metade"
3580C2,"(a) A força da ligação é duplicada, (b) A força da ligação permanece a mesma, (c) A força da ligação é diminuída por um fator de 2, (d) A força da ligação é reduzida pela metade",,,,A força da ligação é reduzida pela metade,A força da ligação é dividida por dois,"(a) A força da ligação é duplicada, (b) A força da ligação permanece a mesma, (c) A força da ligação é diminuída por um fator de 2, (d) A força da ligação é dividida por dois"
11064C5,como conceitos vinculados ao reino do devir só têm significado quando associados ao reino do Ser.,,,,reino do devir,conceitos relacionados ao processo de mudança,como conceitos relacionados ao processo de mudança só têm significado quando associados ao reino do Ser.
11064C5,como conceitos vinculados ao reino do devir só têm significado quando associados ao reino do Ser.,,,,reino do Ser,estado de existência permanente,como conceitos relacionados ao processo de mudança só têm significado quando associados ao estado de existência permanente.
6946C6,"Bens econômicos são aqueles que não podem ser consumidos por várias pessoas ao mesmo tempo, como um sanduíche. Bens gratuitos podem ser compartilhados por muitos simultaneamente, como um parque público.",,,,como um sanduíche,como um exemplo de bem econômico,"Bens econômicos são aqueles que não podem ser consumidos por várias pessoas ao mesmo tempo, como um exemplo de bem econômico. Bens gratuitos podem ser compartilhados por muitos simultaneamente, como um parque público."
6946C6,"Bens econômicos são aqueles que não podem ser consumidos por várias pessoas ao mesmo tempo, como um sanduíche. Bens gratuitos podem ser compartilhados por muitos simultaneamente, como um parque público.",,,,como um parque público,como um exemplo de bem gratuito,"Bens econômicos são aqueles que não podem ser consumidos por várias pessoas ao mesmo tempo, como um exemplo de bem econômico. Bens gratuitos podem ser compartilhados por muitos simultaneamente, como um exemplo de bem gratuito."
7678C7,Os indicadores líderes viram para baixo imediatamente após o pico do ciclo de negócios e para cima imediatamente após seu vale. Os indicadores coincidentes flutuam independentemente do ciclo de negócios. Os indicadores atrasados viram para cima antes do pico do ciclo de negócios e para baixo antes de seu vale.,,,,viram para baixo,caem,Os indicadores líderes caem imediatamente após o pico do ciclo de negócios e para cima imediatamente após seu vale. Os indicadores coincidentes flutuam independentemente do ciclo de negócios. Os indicadores atrasados viram para cima antes do pico do ciclo de negócios e para baixo antes de seu vale.
7678C7,Os indicadores líderes viram para baixo imediatamente após o pico do ciclo de negócios e para cima imediatamente após seu vale. Os indicadores coincidentes flutuam independentemente do ciclo de negócios. Os indicadores atrasados viram para cima antes do pico do ciclo de negócios e para baixo antes de seu vale.,,,,viram para cima,sobem,Os indicadores líderes caem imediatamente após o pico do ciclo de negócios e sobem imediatamente após seu vale. Os indicadores coincidentes flutuam independentemente do ciclo de negócios. Os indicadores atrasados sobem antes do pico do ciclo de negócios e caem antes de seu vale.
7678C7,Os indicadores líderes viram para baixo imediatamente após o pico do ciclo de negócios e para cima imediatamente após seu vale. Os indicadores coincidentes flutuam independentemente do ciclo de negócios. Os indicadores atrasados viram para cima antes do pico do ciclo de negócios e para baixo antes de seu vale.,,,,viram para baixo,caem,Os indicadores líderes caem imediatamente após o pico do ciclo de negócios e sobem imediatamente após seu vale. Os indicadores coincidentes flutuam independentemente do ciclo de negócios. Os indicadores atrasados sobem antes do pico do ciclo de negócios e caem antes de seu vale.
7091C8,"A mudança para a frente é uma expansão empresarial, enquanto a mudança para trás é uma redução empresarial",,,,mudança para a frente,expansão,"A expansão é uma expansão empresarial, enquanto a mudança para trás é uma redução empresarial"
7091C8,"A mudança para a frente é uma expansão empresarial, enquanto a mudança para trás é uma redução empresarial",,,,mudança para trás,redução,"A mudança para a frente é uma expansão empresarial, enquanto a redução é uma redução empresarial"
7112C8,inicialmente inclinado para baixo e depois inclinado para cima,,,,inclinado para baixo,decrescente,inicialmente decrescente e depois inclinado para cima
7112C8,inicialmente inclinado para baixo e depois inclinado para cima,,,,inclinado para cima,crescente,inicialmente decrescente e depois crescente
7022C9,"Desemprego aparente é quando um trabalhador é temporariamente demitido, enquanto desemprego disfarçado é quando um trabalhador é empregado em um trabalho que exige menos habilidade do que ele possui.",,,,desemprego aparente,desemprego visível,"Desemprego visível é quando um trabalhador é temporariamente demitido, enquanto desemprego disfarçado é quando um trabalhador é empregado em um trabalho que exige menos habilidade do que ele possui."
7022C9,"Desemprego aparente é quando um trabalhador é temporariamente demitido, enquanto desemprego disfarçado é quando um trabalhador é empregado em um trabalho que exige menos habilidade do que ele possui.",,,,desemprego disfarçado,desemprego oculto,"Desemprego visível é quando um trabalhador é temporariamente demitido, enquanto desemprego oculto é quando um trabalhador é empregado em um trabalho que exige menos habilidade do que ele possui."
7091C9,"O deslocamento para a frente se refere à transferência de processos de produção para datas futuras, e o deslocamento para trás se refere à movimentação da produção para datas anteriores.",,,,deslocamento para a frente,adiamento,"O adiamento se refere à transferência de processos de produção para datas futuras, e o deslocamento para trás se refere à movimentação da produção para datas anteriores."
7091C9,"O deslocamento para a frente se refere à transferência de processos de produção para datas futuras, e o deslocamento para trás se refere à movimentação da produção para datas anteriores.",,,,deslocamento para trás,antecipação,"O adiamento se refere à transferência de processos de produção para datas futuras, e a antecipação se refere à movimentação da produção para datas anteriores."
808C10,O custo anual total da linha de 25 anos é ligeiramente superior ao da linha de 20 anos devido ao aumento dos preços do gás,,,,ligeiramente superior,um pouco maior,O custo anual total da linha de 25 anos é um pouco maior ao da linha de 20 anos devido ao aumento dos preços do gás
7022C10,"Desemprego aparente é quando um trabalhador fica involuntariamente sem trabalho, enquanto desemprego disfarçado ou subemprego é quando o trabalhador pode ter um emprego, mas não está empregado até o limite de sua capacidade.",,,,Desemprego aparente,Desemprego visível,"Desemprego visível é quando um trabalhador fica involuntariamente sem trabalho, enquanto desemprego disfarçado ou subemprego é quando o trabalhador pode ter um emprego, mas não está empregado até o limite de sua capacidade."
7022C10,"Desemprego aparente é quando um trabalhador fica involuntariamente sem trabalho, enquanto desemprego disfarçado ou subemprego é quando o trabalhador pode ter um emprego, mas não está empregado até o limite de sua capacidade.",,,,desemprego disfarçado ou subemprego,emprego incompleto ou com capacidade subutilizada,"Desemprego aparente é quando um trabalhador fica involuntariamente sem trabalho, enquanto emprego incompleto ou com capacidade subutilizada é quando o trabalhador pode ter um emprego, mas não está empregado até o limite de sua capacidade."
7091C10,"O deslocamento para frente é o aumento no valor de uma moeda, enquanto o deslocamento para trás é a diminuição no valor de uma moeda.",,,,deslocamento para frente,valorização,"A valorização é o aumento no valor de uma moeda, enquanto o deslocamento para trás é a diminuição no valor de uma moeda."
7091C10,"O deslocamento para frente é o aumento no valor de uma moeda, enquanto o deslocamento para trás é a diminuição no valor de uma moeda.",,,,deslocamento para trás,desvalorização,"O deslocamento para frente é o aumento no valor de uma moeda, enquanto a desvalorização é a diminuição no valor de uma moeda."
7334C10,As retiradas são diminuições nos gastos do governo e as injeções são aumentos nas exportações líquidas,,,,retiradas,reduções,As reduções são diminuições nos gastos do governo e as injeções são aumentos nas exportações líquidas
7334C10,As retiradas são diminuições nos gastos do governo e as injeções são aumentos nas exportações líquidas,,,,injeções,aumentos,As reduções são diminuições nos gastos do governo e os aumentos são aumentos nas exportações líquidas
409Q1,"40,0 kJ de energia são adicionados a 1,00 grama de átomos de magnésio no estado de vapor. Qual é a composição da mistura final? O primeiro potencial de ionização do Mg é 735 kJ/mol e o segundo potencial de ionização é 1447 kJ/mol.",,,,,,"40,0 kJ de energia são adicionados a 1,00 grama de átomos de magnésio no estado de vapor. Qual é a composição da mistura final? O primeiro potencial de ionização do Mg é 735 kJ/mol e o segundo potencial de ionização é 1447 kJ/mol."
8020Q1,"Ontem, Micah comeu um número par de morangos. Ele também comeu um número ímpar de maçãs. Qual grupo poderia representar os morangos, S, e as maçãs, A, que Micah comeu ontem?",,,,um número par de morangos,uma quantidade de morangos divisível por dois,"Ontem, Micah comeu uma quantidade de morangos divisível por dois. Ele também comeu um número ímpar de maçãs. Qual grupo poderia representar os morangos, S, e as maçãs, A, que Micah comeu ontem?"
8020Q1,"Ontem, Micah comeu uma quantidade de morangos divisível por dois. Ele também comeu um número ímpar de maçãs. Qual grupo poderia representar os morangos, S, e as maçãs, A, que Micah comeu ontem?",,,,um número ímpar de maçãs,uma quantidade de maçãs não divisível por dois,"Ontem, Micah comeu uma quantidade de morangos divisível por dois. Ele também comeu uma quantidade de maçãs não divisível por dois. Qual grupo poderia representar os morangos, S, e as maçãs, A, que Micah comeu ontem?"
8290Q1,"Cinco anos atrás, um computador que funcionava metade da velocidade de um computador atual custava o dobro do dinheiro. A relação velocidade/preço do computador atual é qual porcentagem da relação velocidade/preço do computador antigo?",,,,metade da velocidade,com a metade da velocidade,"Cinco anos atrás, um computador que funcionava com a metade da velocidade de um computador atual custava o dobro do dinheiro. A relação velocidade/preço do computador atual é qual porcentagem da relação velocidade/preço do computador antigo?"
8290Q1,"Cinco anos atrás, um computador que funcionava com a metade da velocidade de um computador atual custava o dobro do dinheiro. A relação velocidade/preço do computador atual é qual porcentagem da relação velocidade/preço do computador antigo?",,,,o dobro do dinheiro,duas vezes mais caro,"Cinco anos atrás, um computador que funcionava com a metade da velocidade de um computador atual custava duas vezes mais caro. A relação velocidade/preço do computador atual é qual porcentagem da relação velocidade/preço do computador antigo?"
8377Q1,"Suponha que o gráfico de uma certa função, $y=f(x)$, tenha a propriedade de que se ele for deslocado $20$ unidades para a direita, então o gráfico resultante é idêntico ao gráfico original de $y=f(x)$. Qual é o menor positivo $a$ tal que se o gráfico de $y=f\\left(\\frac x5\\right)$ for deslocado $a$ unidades para a direita, então sabemos que o gráfico resultante é idêntico ao gráfico original de $y=f\\left(\\frac x5\\right)$?",,,,deslocado $20$ unidades para a direita,movimentado $20$ unidades horizontalmente para a direita,"Suponha que o gráfico de uma certa função, $y=f(x)$, tenha a propriedade de que se ele for movimentado $20$ unidades horizontalmente para a direita, então o gráfico resultante é idêntico ao gráfico original de $y=f(x)$. Qual é o menor positivo $a$ tal que se o gráfico de $y=f\\left(\\frac x5\\right)$ for deslocado $a$ unidades para a direita, então sabemos que o gráfico resultante é idêntico ao gráfico original de $y=f\\left(\\frac x5\\right)$?"
8377Q1,"Suponha que o gráfico de uma certa função, $y=f(x)$, tenha a propriedade de que se ele for deslocado $20$ unidades para a direita, então o gráfico resultante é idêntico ao gráfico original de $y=f(x)$. Qual é o menor positivo $a$ tal que se o gráfico de $y=f\\left(\\frac x5\\right)$ for deslocado $a$ unidades para a direita, então sabemos que o gráfico resultante é idêntico ao gráfico original de $y=f\\left(\\frac x5\\right)$?",,,,deslocado $a$ unidades para a direita,movimentado $a$ unidades horizontalmente para a direita,"Suponha que o gráfico de uma certa função, $y=f(x)$, tenha a propriedade de que se ele for deslocado $20$ unidades para a direita, então o gráfico resultante é idêntico ao gráfico original de $y=f(x)$. Qual é o menor positivo $a$ tal que se o gráfico de $y=f\\left(\\frac x5\\right)$ for movimentado $a$ unidades horizontalmente para a direita, então sabemos que o gráfico resultante é idêntico ao gráfico original de $y=f\\left(\\frac x5\\right)$?"
8468Q1,Há três seções diferentes para sentar em um parque de beisebol. O número de pessoas que podem sentar em cada seção é descrito abaixo.\n* seção vermelha acomoda 200 pessoas\n* seção azul acomoda 20 pessoas a menos que a seção vermelha\n* seção verde acomoda 2 vezes mais pessoas que a seção azul\nQual é o número total de pessoas que podem sentar no parque de beisebol?,,,,20 pessoas a menos que a seção vermelha,20 pessoas a menos do que as 200 pessoas da seção vermelha,Há três seções diferentes para sentar em um parque de beisebol. O número de pessoas que podem sentar em cada seção é descrito abaixo.\n* seção vermelha acomoda 200 pessoas\n* seção azul acomoda 20 pessoas a menos do que as 200 pessoas da seção vermelha\n* seção verde acomoda 2 vezes mais pessoas que a seção azul\nQual é o número total de pessoas que podem sentar no parque de beisebol?
8468Q1,Há três seções diferentes para sentar em um parque de beisebol. O número de pessoas que podem sentar em cada seção é descrito abaixo.\n* seção vermelha acomoda 200 pessoas\n* seção azul acomoda 20 pessoas a menos que a seção vermelha\n* seção verde acomoda 2 vezes mais pessoas que a seção azul\nQual é o número total de pessoas que podem sentar no parque de beisebol?,,,,2 vezes mais pessoas que a seção azul,o dobro de pessoas da seção azul,Há três seções diferentes para sentar em um parque de beisebol. O número de pessoas que podem sentar em cada seção é descrito abaixo.\n* seção vermelha acomoda 200 pessoas\n* seção azul acomoda 20 pessoas a menos do que as 200 pessoas da seção vermelha\n* seção verde acomoda o dobro de pessoas da seção azul\nQual é o número total de pessoas que podem sentar no parque de beisebol?
9817Q1,"Um corpo se movendo na direção positiva x passa pela origem no tempo t = 0. Entre t = 0 e t = 1 segundo, o corpo tem uma velocidade constante de 24 metros por segundo. Em t = 1 segundo, o corpo recebe uma aceleração constante de 6 metros por segundo ao quadrado na direção negativa x. A posição x do corpo em t = 11 segundos é",,,,na direção positiva x,na direção do eixo x crescente,"Um corpo se movendo na direção do eixo x crescente passa pela origem no tempo t = 0. Entre t = 0 e t = 1 segundo, o corpo tem uma velocidade constante de 24 metros por segundo. Em t = 1 segundo, o corpo recebe uma aceleração constante de 6 metros por segundo ao quadrado na direção negativa x. A posição x do corpo em t = 11 segundos é"
9817Q1,"Um corpo se movendo na direção positiva x passa pela origem no tempo t = 0. Entre t = 0 e t = 1 segundo, o corpo tem uma velocidade constante de 24 metros por segundo. Em t = 1 segundo, o corpo recebe uma aceleração constante de 6 metros por segundo ao quadrado na direção negativa x. A posição x do corpo em t = 11 segundos é",,,,na direção negativa x,na direção do eixo x decrescente,"Um corpo se movendo na direção do eixo x crescente passa pela origem no tempo t = 0. Entre t = 0 e t = 1 segundo, o corpo tem uma velocidade constante de 24 metros por segundo. Em t = 1 segundo, o corpo recebe uma aceleração constante de 6 metros por segundo ao quadrado na direção do eixo x decrescente. A posição x do corpo em t = 11 segundos é"
9915Q1,"Qual deve ser a largura a de uma guia retangular para que a energia da radiação eletromagnética cujo comprimento de onda no espaço livre é 3,0 cm viaje pela guia (a) a 95% da velocidade da luz? (b) A 50% da velocidade da luz?",,,,a 95% da velocidade da luz,a uma velocidade equivalente a 95% da velocidade da luz,"Qual deve ser a largura a de uma guia retangular para que a energia da radiação eletromagnética cujo comprimento de onda no espaço livre é 3,0 cm viaje pela guia (a) a uma velocidade equivalente a 95% da velocidade da luz? (b) A 50% da velocidade da luz?"
9915Q1,"Qual deve ser a largura a de uma guia retangular para que a energia da radiação eletromagnética cujo comprimento de onda no espaço livre é 3,0 cm viaje pela guia (a) a 95% da velocidade da luz? (b) A 50% da velocidade da luz?",,,,A 50% da velocidade da luz,a uma velocidade equivalente a 50% da velocidade da luz,"Qual deve ser a largura a de uma guia retangular para que a energia da radiação eletromagnética cujo comprimento de onda no espaço livre é 3,0 cm viaje pela guia (a) a 95% da velocidade da luz? (b) a uma velocidade equivalente a 50% da velocidade da luz?"
10484Q1,"Qual das seguintes considerações se aplica (aplicam) à escolha do tamanho da página em um sistema de paginação?\nI. Uma vantagem de páginas maiores é que elas levam a tabelas de páginas menores.\nII. Uma vantagem de páginas menores é que elas levam a menos desperdício devido à fragmentação interna.\nIII. Normalmente, o fator dominante no tempo de acesso ao disco não depende do comprimento da página, portanto, páginas maiores podem ser usadas vantajosamente.",,,,levam a,resultam em,"Qual das seguintes considerações se aplica (aplicam) à escolha do tamanho da página em um sistema de paginação?\nI. Uma vantagem de páginas maiores é que elas resultam em tabelas de páginas menores.\nII. Uma vantagem de páginas menores é que elas levam a menos desperdício devido à fragmentação interna.\nIII. Normalmente, o fator dominante no tempo de acesso ao disco não depende do comprimento da página, portanto, páginas maiores podem ser usadas vantajosamente."
10484Q1,"Qual das seguintes considerações se aplica (aplicam) à escolha do tamanho da página em um sistema de paginação?\nI. Uma vantagem de páginas maiores é que elas levam a tabelas de páginas menores.\nII. Uma vantagem de páginas menores é que elas levam a menos desperdício devido à fragmentação interna.\nIII. Normalmente, o fator dominante no tempo de acesso ao disco não depende do comprimento da página, portanto, páginas maiores podem ser usadas vantajosamente.",,,,levam a,resultam em,"Qual das seguintes considerações se aplica (aplicam) à escolha do tamanho da página em um sistema de paginação?\nI. Uma vantagem de páginas maiores é que elas resultam em tabelas de páginas menores.\nII. Uma vantagem de páginas menores é que elas resultam em menos desperdício devido à fragmentação interna.\nIII. Normalmente, o fator dominante no tempo de acesso ao disco não depende do comprimento da página, portanto, páginas maiores podem ser usadas vantajosamente."
10545Q1,"Em um determinado país, uma pessoa deve ter pelo menos 16 anos para dirigir um carro e deve ter pelo menos 18 anos para votar.",,,,pelo menos 16 anos,16 anos ou mais,"Em um determinado país, uma pessoa deve ter 16 anos ou mais para dirigir um carro e deve ter pelo menos 18 anos para votar."
10545Q1,"Em um determinado país, uma pessoa deve ter pelo menos 16 anos para dirigir um carro e deve ter pelo menos 18 anos para votar.",,,,pelo menos 18 anos,18 anos ou mais,"Em um determinado país, uma pessoa deve ter 16 anos ou mais para dirigir um carro e deve ter 18 anos ou mais para votar."
10555Q1,"Declaração 1| O algoritmo de retropropagação aprende uma rede neural globalmente ótima com camadas ocultas. Declaração 2| A dimensão VC de uma linha deve ser no máximo 2, já que posso encontrar pelo menos um caso de 3 pontos que não podem ser quebrados por nenhuma linha.",,,,globalmente ótima,uma solução ótima em todo o espaço de busca,"Declaração 1| O algoritmo de retropropagação aprende uma rede neural com uma solução ótima em todo o espaço de busca com camadas ocultas. Declaração 2| A dimensão VC de uma linha deve ser no máximo 2, já que posso encontrar pelo menos um caso de 3 pontos que não podem ser quebrados por nenhuma linha."
10555Q1,"Declaração 1| O algoritmo de retropropagação aprende uma rede neural globalmente ótima com camadas ocultas. Declaração 2| A dimensão VC de uma linha deve ser no máximo 2, já que posso encontrar pelo menos um caso de 3 pontos que não podem ser quebrados por nenhuma linha.",,,,quebrados por nenhuma linha,classificados por nenhuma linha,"Declaração 1| O algoritmo de retropropagação aprende uma rede neural globalmente ótima com camadas ocultas. Declaração 2| A dimensão VC de uma linha deve ser no máximo 2, já que posso encontrar pelo menos um caso de 3 pontos que não podem ser classificados por nenhuma linha."
10990Q1,Qual das fórmulas dadas de PL é a melhor simbolização da seguinte frase?\nOu a importação de carne bovina pela Inglaterra é uma condição suficiente para a França subsidiar a agricultura ou a promoção dos direitos humanos pela China é uma condição necessária para a África do Sul fornecer diamantes.,,,,uma condição suficiente,garante,Qual das fórmulas dadas de PL é a melhor simbolização da seguinte frase?\nOu a importação de carne bovina pela Inglaterra garante que a França subsidie a agricultura ou a promoção dos direitos humanos pela China é uma condição necessária para a África do Sul fornecer diamantes.
10990Q1,Qual das fórmulas dadas de PL é a melhor simbolização da seguinte frase?\nOu a importação de carne bovina pela Inglaterra é uma condição suficiente para a França subsidiar a agricultura ou a promoção dos direitos humanos pela China é uma condição necessária para a África do Sul fornecer diamantes.,,,,uma condição necessária,é um pré-requisito,Qual das fórmulas dadas de PL é a melhor simbolização da seguinte frase?\nOu a importação de carne bovina pela Inglaterra é uma condição suficiente para a França subsidiar a agricultura ou a promoção dos direitos humanos pela China é um pré-requisito para a África do Sul fornecer diamantes.
11226Q1,Qual das fórmulas dadas de PL é a melhor simbolização da seguinte frase?\nOu a importação de carne bovina da Inglaterra é uma condição necessária para a França subsidiar a agricultura ou a promoção dos direitos humanos pela China não é uma condição suficiente para a África do Sul fornecer diamantes.,,,,condição necessária,requisito essencial,Qual das fórmulas dadas de PL é a melhor simbolização da seguinte frase?\nOu a importação de carne bovina da Inglaterra é um requisito essencial para a França subsidiar a agricultura ou a promoção dos direitos humanos pela China não é uma condição suficiente para a África do Sul fornecer diamantes.
11226Q1,Qual das fórmulas dadas de PL é a melhor simbolização da seguinte frase?\nOu a importação de carne bovina da Inglaterra é uma condição necessária para a França subsidiar a agricultura ou a promoção dos direitos humanos pela China não é uma condição suficiente para a África do Sul fornecer diamantes.,,,,condição suficiente,requisito suficiente,Qual das fórmulas dadas de PL é a melhor simbolização da seguinte frase?\nOu a importação de carne bovina da Inglaterra é uma condição necessária para a França subsidiar a agricultura ou a promoção dos direitos humanos pela China não é um requisito suficiente para a África do Sul fornecer diamantes.
11386Q1,"(i) Um alternador trifásico de 1000 kVA, 4600 V, conectado em estrela, tem uma resistência de armadura de 2 ohms por fase e uma reatância de armadura síncrona, X_s, de 20 ohms por fase.",,,,,,"(i) Um alternador trifásico de 1000 kVA, 4600 V, conectado em estrela, tem uma resistência de armadura de 2 ohms por fase e uma reatância de armadura síncrona, X_s, de 20 ohms por fase."
11386Q1,"(ii) Repita a parte (i) para determinar a tensão gerada por fase em carga total com: (a) Uma carga líder de 0,75 PF (b) Uma carga líder de 0,4 PF.",,,,,,"(ii) Repita a parte (i) para determinar a tensão gerada por fase em carga total com: (a) Uma carga líder de 0,75 PF (b) Uma carga líder de 0,4 PF."
888C1,"Por um lado, o naturalismo assenta num conjunto de regras de alcance universal e objetivo e, por outro lado, o positivismo assenta num sistema jurídico estruturado e coerente que é criado pelos Estados à luz dos seus interesses e desejos.",,,,assenta num conjunto de regras de alcance universal e objetivo,baseia-se num conjunto de regras com abrangência universal e propósito claro,"Por um lado, o naturalismo baseia-se num conjunto de regras com abrangência universal e propósito claro e, por outro lado, o positivismo assenta num sistema jurídico estruturado e coerente que é criado pelos Estados à luz dos seus interesses e desejos."
888C1,"Por um lado, o naturalismo assenta num conjunto de regras de alcance universal e objetivo e, por outro lado, o positivismo assenta num sistema jurídico estruturado e coerente que é criado pelos Estados à luz dos seus interesses e desejos.",,,,à luz dos seus interesses e desejos,considerando seus interesses e desejos,"Por um lado, o naturalismo assenta num conjunto de regras de alcance universal e objetivo e, por outro lado, o positivismo assenta num sistema jurídico estruturado e coerente que é criado pelos Estados considerando seus interesses e desejos."
